iso.j,name.j,years.j,props.tot.j,props.modern.j,props.trad.j,start.j,end.j,age.cat.j,source.j,poptype.j,geo.j,posbias.j,folkbias.j,mod.bias.j,probe.bias.j,props.unmet.j,source.unmet.j,rounded.up,less.than.1.pc,se.logR.trad.nouse,se.logR.modern.nouse,se.logR.unmet.noneed,include.trad.ses,include.modern.ses,include.unmet.ses
348,Hungary,1969,0.66,0.31,0.35,1969,1969,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
348,Hungary,1986,0.73,0.623,0.107,1986,1986,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
638,Réunion,1990.2,0.73,0.672,0.058,1990.2,1990.2,0,Other,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
638,Réunion,1986,0.65,0.571,0.079,1986,1986,+,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
638,Réunion,1997,0.6656,0.6346,0.031,1997,1997,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1986,0.86,0.78,0.08,1986,1986,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2008,0.84,0.76,0.08,2008,2008,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2001.8287675000001,0.83,0.77,0.06,2001.413699,2002.243836,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1991,0.75,0.7,0.05,1991,1991,0,NS,AL,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2002.5,0.84,0.79,0.05,2002,2003,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1997.5,0.8,0.74,0.06,1997,1998,0,NS,AL,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2003.5,0.84,0.78,0.06,2003,2004,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1998.5,0.82,0.73,0.09,1998,1999,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1993,0.86,0.82,0.04,1993,1993,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2002.5,0.8,0.73,0.07,2002,2003,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1989,0.72,0.66,0.06,1989,1989,0,NS,AL,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1999.5,0.76,0.69,0.07,1999,2000,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2005.5,0.82,0.74,0.08,2005,2006,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2000.8295685,0.8,0.75,0.05,2000.415301,2001.243836,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,2004.5,0.82,0.76,0.06,2004,2005,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1995.7462385,0.73,0.69,0.04,1995.246575,1996.245902,0,NS,AL,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
826,United Kingdom of Great Britain and Northern Ireland,1998,0.83,0.77,0.06,1998,1998,0,NS,MW,Excluding Northern Ireland.,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
858,Uruguay,2016.0393895,0.795907285,0.782742196,0.013165089,2015.832877,2016.245902,?,NS,EM,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
858,Uruguay,1986,0.831,0.724,0.107,1986,1986,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
858,Uruguay,2004,0.77,0.748,0.022,2004,2004,0,NS,HW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
376,Israel,1987.5,0.679,0.519,0.16,1987,1988,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
44,Bahamas,1988,0.6173,0.6012502,0.0160498,1988,1988,?,Other,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
208,Denmark,1988,0.92,0.89,0.03,1988,1988,?,Other,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
208,Denmark,1975.286301,0.63,0.599,0.031,1975.246575,1975.326027,+,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
208,Denmark,1970,0.67,0.54,0.13,1970,1970,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,2004.9496105,0.765,0.748,0.017,2004.784153,2005.115068,0,NS,MW,,,,+,1,0.017,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,1978.4561640000002,0.787,0.476,0.311,1977.915068,1978.99726,+,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,2010.7479455,0.784,0.727,0.057,2010.413699,2011.082192,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,1988,0.812,0.666,0.146,1988,1988,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,1971,0.64,0.209,0.431,1971,1971,?,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,2008.8729505000001,0.75,0.71,0.04,2008.800546,2008.945355,+,Other,MW,,,,-,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,2000,0.782,0.7455,0.0365,2000,2000,+,NS,AL,,,,+,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,2005.8273975000002,0.731,0.721,0.01,2005.734247,2005.920548,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
250,France,1994.1630135,0.746,0.693,0.053,1994,1994.326027,0,Other,MW,,,,,1,0.074,Other,FALSE,FALSE,NA,NA,NA,0,0,0
578,Norway,1998,0.865,0.783,0.082,1998,1998,+,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
578,Norway,2005,0.885,0.822,0.063,2005,2005,+,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
578,Norway,1989.0797965000002,0.738436554,0.692166546,0.046270007,1988.748634,1989.410959,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
578,Norway,1977.9534245,0.71,0.652,0.058,1977.747945,1978.158904,+,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,1989.789041,0.774222183,0.754025321,0.020196862,1989.49589,1990.082192,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,1971,0.77,0.539,0.231,1971,1971,?,NS,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,2015,0.854748603,0.815642458,0.039106145,2015,2015,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,1992,0.788461538,0.754807692,0.033653846,1992,1992,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,1999,0.794701987,0.728476821,0.066225166,1999,1999,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,2007,0.742222222,0.688888889,0.053333333,2007,2007,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
246,Finland,1977.3273975,0.8,0.772,0.028,1977.161644,1977.493151,+,Other,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,1959.1671235,0.51,0.218,0.292,1958.832877,1959.50137,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,1993.2890415,0.69,0.449,0.241,1993.084932,1993.493151,?,Other,MW,,,,,0,0.146,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,2005,0.782,0.687,0.095,2005,2005,+,Other,MW,,,,+,1,0.081,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,2008,0.863,0.776,0.087,2008,2008,+,Other,MW,,,,-,1,0.043,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,1997.8726025,0.723,0.628,0.095,1997.747945,1997.99726,?,Other,MW,,,,,1,0.108,Other,FALSE,FALSE,NA,NA,NA,0,0,0
203,Czechia,1991,0.78,0.53,0.25,1991,1991,?,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2014.789041,0.781,0.765,0.016,2014.747945,2014.830137,0,NS,MW,,,,,0,0.07,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,1997,0.674,0.558,0.116,1997,1997,+,NS,MW,Data pertain to a sample of three provinces.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2017,0.702,0.688,0.014,2017,2017,0,MICS,MW,,,,,0,0.066,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,1991,0.619,0.53,0.089,1990,1992,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2002,0.686,0.582,0.104,2002,2002,+,NS,MW,,,,,0,0.167,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2010,0.713,0.653,0.06,2010,2010,+,NS,MW,,+,,,0,0.145,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2006.8191785,0.691,0.585,0.106,2006.783562,2006.854795,+,NS,MW,,+,,,0,0.158,Other,FALSE,FALSE,NA,NA,NA,0,0,0
408,Democratic People's Republic of Korea,2004.571038,0.677,0.563,0.114,2004.535519,2004.606557,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
462,Maldives,1991,0.29,0.19,0.1,1991,1991,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
462,Maldives,2009.4150685,0.347342364,0.269749492,0.077592873,2009,2009.830137,0,DHS,MW,,,,,0,0.287239389,DHS,FALSE,FALSE,0.061042989,0.038551853,0.036698207,1,1,1
462,Maldives,2017.200689,0.187592808,0.148058287,0.039534521,2016.497268,2017.90411,0,DHS,MW,,,,,0,0.31399112,DHS,FALSE,FALSE,0.105681269,0.055332743,0.040235787,1,1,1
462,Maldives,2004,0.39,0.34,0.05,2004,2004,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
462,Maldives,1999,0.42,0.33,0.09,1999,1999,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
616,Poland,2014,0.716688,0.506864,0.209824,2014,2014,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
616,Poland,1991.9561640000002,0.727540501,0.27982327,0.447717231,1991.915068,1991.99726,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
616,Poland,2010.979452,0.505,0.413,0.092,2010.8,2011.158904,+,Other,MW,,,,-,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
616,Poland,1972,0.6,0.132,0.468,1972,1972,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
616,Poland,1977.789041,0.751,0.263,0.488,1977.747945,1977.830137,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
703,Slovakia,1997,0.798,0.656,0.142,1997,1997,?,NS,AL,,+,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
703,Slovakia,1991,0.74,0.41,0.33,1991,1991,?,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
276,Germany,2008.1653004999998,0.504,0.491,0.013,2008.084699,2008.245902,+,Other,MW,,,,-,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
276,Germany,1992.5382515000001,0.699555127,0.654701704,0.044853423,1992.497268,1992.579235,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
276,Germany,2005.250685,0.683,0.645,0.038,2005.142466,2005.358904,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
276,Germany,2011.0561645,0.803,0.802,0.001,2011.030137,2011.082192,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
276,Germany,1985.830137,0.779,0.676,0.103,1985.747945,1985.912329,?,NS,MW,Data pertain to West Germany only.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
233,Estonia,2005.2908674999999,0.634,0.579,0.055,2004.666667,2005.915068,+,NS,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
233,Estonia,1994.3315069999999,0.611422511,0.439495382,0.17192713,1994,1994.663014,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
440,Lithuania,2006.6205479999999,0.651,0.523,0.128,2006.246575,2006.994521,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
440,Lithuania,1995.3726025,0.507088332,0.331515812,0.175572519,1994.747945,1995.99726,+,Other,MW,,,,,1,0.18,Other,FALSE,FALSE,NA,NA,NA,0,0,0
705,Slovenia,1970,0.706,0.142,0.564,1970,1970,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
705,Slovenia,1995.4561640000002,0.788838205,0.631813849,0.157024356,1994.915068,1995.99726,?,Other,MW,,,,,1,0.092,Other,FALSE,FALSE,NA,NA,NA,0,0,0
40,Austria,2008.914103,0.696,0.676,0.02,2008.704918,2009.123288,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
40,Austria,1996.163818,0.510307941,0.468325548,0.041982393,1995.915068,1996.412568,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
40,Austria,2013.062022,0.656525747,0.630104229,0.026421518,2012.724044,2013.4,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
100,Bulgaria,1976.9153005,0.751,0.06,0.691,1976.833333,1976.997268,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
100,Bulgaria,2007.369863,0.701,0.396,0.305,2007.246575,2007.493151,+,Other,MW,,,,-,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
100,Bulgaria,1995,0.859,0.456,0.403,1995,1995,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
100,Bulgaria,2004.9166665,0.644,0.368,0.276,2004.833333,2005,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
100,Bulgaria,1998.0383565000002,0.634,0.396,0.238,1997.832877,1998.243836,+,Other,MW,,,,,1,0.297,Other,FALSE,FALSE,NA,NA,NA,0,0,0
380,Italy,1995.957422,0.626556271,0.404814508,0.221741763,1995.832877,1996.081967,+,Other,MW,,,,+,1,0.118,Other,FALSE,FALSE,NA,NA,NA,0,0,0
380,Italy,2013,0.651,0.518,0.133,2013,2013,+,NS,MW,,+,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
428,Latvia,1995.747945,0.678925035,0.555869873,0.123055163,1995.665753,1995.830137,+,Other,MW,,,,,1,0.168,Other,FALSE,FALSE,NA,NA,NA,0,0,0
554,New Zealand,1995.789041,0.75,0.723,0.027,1995.747945,1995.830137,+,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
554,New Zealand,2014.9547945,0.799,0.747,0.052,2014.49589,2015.413699,0,NS,AL,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
554,New Zealand,1976,0.701,0.615,0.086,1976,1976,?,NS,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
184,Cook Islands,1996,0.665,0.604,0.061,1996,1996,0,NS,MW,,,,,0,0.193,Other,FALSE,FALSE,NA,NA,NA,0,0,0
300,Greece,2001.789041,0.762,0.459,0.303,2001.747945,2001.830137,?,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
300,Greece,1999.289041,0.613,0.336,0.277,1999,1999.578082,+,Other,SA,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
300,Greece,1983,0.772,0.316,0.456,1983,1983,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
32,Argentina,2001,0.771,0.638,0.133,2001,2001,0,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
32,Argentina,2011.8738600000001,0.554392177,0.534598347,0.019793831,2011.665753,2012.081967,0,MICS,AL,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
32,Argentina,2004.5,0.789,0.699,0.09,2004,2005,0,NS,SA,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
32,Argentina,2013.4109589999998,0.723702102,0.689325839,0.034376262,2013.328767,2013.493151,0,NS,MW,"Data pertain to urban centers with 2,000 or more people.",,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
152,Chile,2015.957422,0.762635246,0.698447486,0.06418776,2015.832877,2016.081967,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
152,Chile,2001,0.605,0.582,0.023,2001,2001,?,NS,AL,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
620,Portugal,1997.369863,0.788,0.704,0.084,1997.246575,1997.493151,0,Other,SA,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
620,Portugal,1979.9969234999999,0.7625,0.3771,0.3854,1979.747945,1980.245902,0,Other,MW,Data pertain to the Mainland of Portugal (excluding the Autonomous Regions of Azores and Madeira).,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
90,Solomon Islands,2007.047945,0.346,0.274,0.072,2006.769863,2007.326027,0,DHS,MW,,,Including folk methods.,,0,0.111,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
90,Solomon Islands,2015.4863015,0.293,0.243,0.05,2015.260274,2015.712329,0,NS,MW,,,,,0,0.347,Other,FALSE,FALSE,NA,NA,NA,0,0,0
191,Croatia,1970,0.58,0.07,0.51,1970,1970,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
242,Fiji,1974,0.41,0.35,0.06,1974,1974,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
296,Kiribati,2009.8369865,0.223,0.18,0.043,2009.712329,2009.961644,0,DHS,MW,,,,,0,0.28,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
312,Guadeloupe,1976,0.294,0.211,0.083,1976,1976,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
316,Guam,2002,0.666,0.583,0.083,2002,2002,+,NS,SA,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
372,Ireland,2002,0.749,0.66,0.089,2002,2002,+,NS,SA,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
372,Ireland,1998,0.77,0.676,0.094,1998,1998,+,NS,SA,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
372,Ireland,2004.5,0.668,0.614,0.054,2004,2005,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
372,Ireland,2010,0.73262662,0.709069494,0.023557126,2010,2010,+,NS,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
372,Ireland,2003.9118795,0.736904762,0.673809524,0.063095238,2003.49589,2004.327869,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
470,Malta,1971,0.87,0.16,0.71,1971,1971,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
470,Malta,1993,0.858,0.46,0.398,1993,1993,+,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
474,Martinique,1976.1693985000002,0.355,0.273,0.082,1976.084699,1976.254098,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
520,Nauru,2007.6863015,0.356,0.251,0.105,2007.613699,2007.758904,0,NS,MW,,,Including folk methods.,,0,0.235,Other,FALSE,FALSE,NA,NA,NA,0,0,0
580,Northern Mariana Islands,1970,0.203,0.16,0.043,1970,1970,0,NS,AL,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
584,Marshall Islands,1985.328767,0.272,0.194,0.078,1985.246575,1985.410959,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
584,Marshall Islands,1970,0.227,0.181,0.046,1970,1970,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
584,Marshall Islands,2007.2671235,0.446,0.424,0.022,2007.10411,2007.430137,0,NS,MW,,,Including folk methods.,,0,0.081,Other,FALSE,FALSE,NA,NA,NA,0,0,0
585,Palau,2003,0.328,0.297,0.031,2003,2003,?,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
798,Tuvalu,2007.6369865000001,0.305,0.224,0.081,2007.479452,2007.794521,0,NS,MW,,,Including folk methods.,,0,0.242,Other,FALSE,FALSE,NA,NA,NA,0,0,0
850,United States Virgin Islands,2002,0.784,0.726,0.058,2002,2002,+,NS,AL,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
882,Samoa,2014.538356,0.269,0.243,0.026,2014.49589,2014.580822,0,NS,MW,,,,,0,0.348,Other,FALSE,FALSE,NA,NA,NA,0,0,0
882,Samoa,2009.6630135,0.287,0.267,0.02,2009.580822,2009.745205,0,DHS,MW,,,Including folk methods.,,0,0.477,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
882,Samoa,1998,0.245,0.231525,0.013475000000000001,1998,1998,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
807,The former Yugoslav Republic of Macedonia,2011.1643835,0.403770921,0.129925286,0.273845636,2011.246575,2011.082192,0,MICS,MW,,,,,0,0.172,Other,FALSE,FALSE,NA,NA,NA,0,0,0
807,The former Yugoslav Republic of Macedonia,1970,0.432,0.031,0.401,1970,1970,?,Other,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,2006,0.094,0.09,0.004,2006,2006,0,MICS,MW,Data pertain to pre-secession Northern Sudan.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,2010.7041095,0.090553408,0.084676666,0.005876742,2010.49589,2010.912329,0,MICS,MW,,,,,0,0.289,Other,FALSE,FALSE,0.185118854,0.059759936,0.029441404,1,1,1
729,Sudan,1978.5,0.046,0.039,0.007,1978,1979,0,Other,MW,Data pertain to pre-secession Northern Sudan.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,1992.5,0.099,0.069,0.03,1992,1993,0,Other,MW,Data pertain to pre-secession Northern Sudan.,,,,0,0.26,Other,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,1990.121918,0.086666667,0.055185185,0.031481481,1989.832877,1990.410959,0,DHS,MW,,,,,0,NA,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,1999.3712329999998,0.074,0.054,0.02,1999.328767,1999.413699,0,NS,MW,Data pertain to pre-secession Northern Sudan.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
729,Sudan,2014.768493,0.127780542,0.120365513,0.007415029,2014.690411,2014.846575,0,MICS,MW,,,,,1,0.265792608,Other,FALSE,FALSE,0.173861972,0.053204171,0.029401463,1,1,1
728,South Sudan,2010.3657535,0.040006018,0.015860135,0.024145883,2010.238356,2010.493151,0,MICS,MW,,,,,0,0.263,Other,FALSE,FALSE,0.107177309,0.11504672,0.042293953,1,1,1
728,South Sudan,2006,0.035,0.033,0.002,2006,2006,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
776,Tonga,2012,0.341,0.284,0.057,2012,2012,0,DHS,MW,,,Including folk methods.,,0,0.252,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1965,0.236,0.216,0.02,1965,1965,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1970,0.374,0.29,0.084,1970,1970,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1973,0.547,0.475,0.072,1973,1973,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1979,0.689,0.61,0.079,1979,1979,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1967,0.335,0.293,0.042,1967,1967,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1998,0.856,0.777,0.079,1998,1998,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
158,"China, Taiwan Province of China",1986.080822,0.747,0.672,0.075,1986,1986.161644,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
218,Ecuador,1979.743836,0.35,NA,NA,1979.534247,1979.953425,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
218,Ecuador,1982.749315,0.392,NA,NA,1982.665753,1982.832877,0,Other,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
360,Indonesia,2004,0.567,NA,NA,2004,2004,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
360,Indonesia,2002,0.542,NA,NA,2002,2002,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
